driver_id,gender,age,number_of_kids,date,ping_count,hours_online_float,hours_online,day_of_week,day_of_week_name
641500,MALE,27,4,2017-06-13,1683,7.0125,7.0,1,Tuesday
641500,MALE,27,4,2017-06-14,1971,8.2125,8.0,2,Wednesday
641500,MALE,27,4,2017-06-15,1610,6.708333333333333,7.0,3,Thursday
641500,MALE,27,4,2017-06-16,2487,10.3625,10.0,4,Friday
641500,MALE,27,4,2017-06-17,1736,7.233333333333333,7.0,5,Saturday
641500,MALE,27,4,2017-06-18,1786,7.441666666666666,7.0,6,Sunday
641500,MALE,27,4,2017-06-19,1697,7.070833333333334,7.0,0,Monday
641500,MALE,27,4,2017-06-20,2319,9.6625,10.0,1,Tuesday
641500,MALE,27,4,2017-06-21,2023,8.429166666666667,8.0,2,Wednesday
864381,MALE,37,0,2017-06-01,1979,8.245833333333334,8.0,3,Thursday
864381,MALE,37,0,2017-06-02,1963,8.179166666666667,8.0,4,Friday
864381,MALE,37,0,2017-06-05,1888,7.866666666666666,8.0,0,Monday
864381,MALE,37,0,2017-06-06,1528,6.366666666666666,6.0,1,Tuesday
864381,MALE,37,0,2017-06-07,1771,7.379166666666666,7.0,2,Wednesday
864381,MALE,37,0,2017-06-08,1939,8.079166666666667,8.0,3,Thursday
864381,MALE,37,0,2017-06-09,1115,4.645833333333333,5.0,4,Friday
864381,MALE,37,0,2017-06-12,1424,5.933333333333334,6.0,0,Monday
864381,MALE,37,0,2017-06-13,1075,4.479166666666667,4.0,1,Tuesday
864381,MALE,37,0,2017-06-14,1547,6.445833333333334,6.0,2,Wednesday
864381,MALE,37,0,2017-06-15,1299,5.4125,5.0,3,Thursday
864381,MALE,37,0,2017-06-16,1775,7.395833333333333,7.0,4,Friday
864381,MALE,37,0,2017-06-19,1920,8.0,8.0,0,Monday
864381,MALE,37,0,2017-06-20,1196,4.983333333333333,5.0,1,Tuesday
864381,MALE,37,0,2017-06-21,1822,7.591666666666667,8.0,2,Wednesday
684305,FEMALE,27,4,2017-06-01,1102,4.591666666666667,5.0,3,Thursday
684305,FEMALE,27,4,2017-06-02,95,0.3958333333333333,0.0,4,Friday
684305,FEMALE,27,4,2017-06-05,993,4.1375,4.0,0,Monday
684305,FEMALE,27,4,2017-06-06,621,2.5875,3.0,1,Tuesday
684305,FEMALE,27,4,2017-06-07,369,1.5375,2.0,2,Wednesday
684305,FEMALE,27,4,2017-06-08,960,4.0,4.0,3,Thursday
684305,FEMALE,27,4,2017-06-09,409,1.7041666666666666,2.0,4,Friday
684305,FEMALE,27,4,2017-06-12,740,3.0833333333333335,3.0,0,Monday
684305,FEMALE,27,4,2017-06-13,229,0.9541666666666667,1.0,1,Tuesday
684305,FEMALE,27,4,2017-06-14,695,2.8958333333333335,3.0,2,Wednesday
684305,FEMALE,27,4,2017-06-15,1047,4.3625,4.0,3,Thursday
684305,FEMALE,27,4,2017-06-16,657,2.7375,3.0,4,Friday
684305,FEMALE,27,4,2017-06-19,383,1.5958333333333334,2.0,0,Monday
684305,FEMALE,27,4,2017-06-20,1095,4.5625,5.0,1,Tuesday
684305,FEMALE,27,4,2017-06-21,428,1.7833333333333334,2.0,2,Wednesday
251567,MALE,18,4,2017-06-01,1671,6.9625,7.0,3,Thursday
251567,MALE,18,4,2017-06-02,1776,7.4,7.0,4,Friday
251567,MALE,18,4,2017-06-04,2023,8.429166666666667,8.0,6,Sunday
251567,MALE,18,4,2017-06-05,1479,6.1625,6.0,0,Monday
251567,MALE,18,4,2017-06-06,2245,9.354166666666666,9.0,1,Tuesday
251567,MALE,18,4,2017-06-07,2320,9.666666666666666,10.0,2,Wednesday
251567,MALE,18,4,2017-06-08,1761,7.3375,7.0,3,Thursday
251567,MALE,18,4,2017-06-09,1754,7.308333333333334,7.0,4,Friday
251567,MALE,18,4,2017-06-11,2356,9.816666666666666,10.0,6,Sunday
251567,MALE,18,4,2017-06-12,1753,7.304166666666666,7.0,0,Monday
251567,MALE,18,4,2017-06-13,2431,10.129166666666666,10.0,1,Tuesday
251567,MALE,18,4,2017-06-14,1831,7.629166666666666,8.0,2,Wednesday
251567,MALE,18,4,2017-06-15,1527,6.3625,6.0,3,Thursday
251567,MALE,18,4,2017-06-16,2021,8.420833333333333,8.0,4,Friday
251567,MALE,18,4,2017-06-18,1346,5.608333333333333,6.0,6,Sunday
251567,MALE,18,4,2017-06-19,1631,6.795833333333333,7.0,0,Monday
251567,MALE,18,4,2017-06-20,1692,7.05,7.0,1,Tuesday
251567,MALE,18,4,2017-06-21,1838,7.658333333333333,8.0,2,Wednesday
992909,MALE,27,0,2017-06-01,822,3.425,3.0,3,Thursday
992909,MALE,27,0,2017-06-02,498,2.075,2.0,4,Friday
992909,MALE,27,0,2017-06-03,1758,7.325,7.0,5,Saturday
992909,MALE,27,0,2017-06-04,1449,6.0375,6.0,6,Sunday
992909,MALE,27,0,2017-06-06,1160,4.833333333333333,5.0,1,Tuesday
992909,MALE,27,0,2017-06-07,234,0.975,1.0,2,Wednesday
992909,MALE,27,0,2017-06-08,498,2.075,2.0,3,Thursday
992909,MALE,27,0,2017-06-09,253,1.0541666666666667,1.0,4,Friday
992909,MALE,27,0,2017-06-10,1463,6.095833333333333,6.0,5,Saturday
992909,MALE,27,0,2017-06-11,2103,8.7625,9.0,6,Sunday
992909,MALE,27,0,2017-06-14,976,4.066666666666666,4.0,2,Wednesday
992909,MALE,27,0,2017-06-15,1253,5.220833333333333,5.0,3,Thursday
992909,MALE,27,0,2017-06-16,828,3.45,3.0,4,Friday
992909,MALE,27,0,2017-06-17,1277,5.320833333333334,5.0,5,Saturday
992909,MALE,27,0,2017-06-18,1427,5.945833333333334,6.0,6,Sunday
992909,MALE,27,0,2017-06-19,342,1.425,1.0,0,Monday
992909,MALE,27,0,2017-06-20,535,2.2291666666666665,2.0,1,Tuesday
992909,MALE,27,0,2017-06-21,1248,5.2,5.0,2,Wednesday
286823,MALE,19,0,2017-06-01,414,1.725,2.0,3,Thursday
286823,MALE,19,0,2017-06-02,644,2.683333333333333,3.0,4,Friday
286823,MALE,19,0,2017-06-03,1825,7.604166666666667,8.0,5,Saturday
286823,MALE,19,0,2017-06-04,1170,4.875,5.0,6,Sunday
286823,MALE,19,0,2017-06-05,922,3.841666666666667,4.0,0,Monday
286823,MALE,19,0,2017-06-06,143,0.5958333333333333,1.0,1,Tuesday
286823,MALE,19,0,2017-06-07,703,2.9291666666666667,3.0,2,Wednesday
286823,MALE,19,0,2017-06-08,197,0.8208333333333333,1.0,3,Thursday
286823,MALE,19,0,2017-06-09,360,1.5,2.0,4,Friday
286823,MALE,19,0,2017-06-10,1442,6.008333333333334,6.0,5,Saturday
286823,MALE,19,0,2017-06-11,1790,7.458333333333333,7.0,6,Sunday
286823,MALE,19,0,2017-06-12,1155,4.8125,5.0,0,Monday
286823,MALE,19,0,2017-06-13,892,3.716666666666667,4.0,1,Tuesday
286823,MALE,19,0,2017-06-14,986,4.108333333333333,4.0,2,Wednesday
286823,MALE,19,0,2017-06-15,220,0.9166666666666666,1.0,3,Thursday
286823,MALE,19,0,2017-06-16,848,3.533333333333333,4.0,4,Friday
286823,MALE,19,0,2017-06-17,1509,6.2875,6.0,5,Saturday
286823,MALE,19,0,2017-06-18,1710,7.125,7.0,6,Sunday
286823,MALE,19,0,2017-06-19,1058,4.408333333333333,4.0,0,Monday
286823,MALE,19,0,2017-06-20,699,2.9125,3.0,1,Tuesday
286823,MALE,19,0,2017-06-21,869,3.620833333333333,4.0,2,Wednesday
636673,MALE,36,3,2017-06-01,1598,6.658333333333333,7.0,3,Thursday
636673,MALE,36,3,2017-06-02,2113,8.804166666666667,9.0,4,Friday
636673,MALE,36,3,2017-06-05,1740,7.25,7.0,0,Monday
636673,MALE,36,3,2017-06-06,1344,5.6,6.0,1,Tuesday
636673,MALE,36,3,2017-06-08,1961,8.170833333333333,8.0,3,Thursday
636673,MALE,36,3,2017-06-09,1289,5.370833333333334,5.0,4,Friday
636673,MALE,36,3,2017-06-12,2053,8.554166666666667,9.0,0,Monday
636673,MALE,36,3,2017-06-13,1812,7.55,8.0,1,Tuesday
636673,MALE,36,3,2017-06-15,1642,6.841666666666667,7.0,3,Thursday
636673,MALE,36,3,2017-06-16,1760,7.333333333333333,7.0,4,Friday
636673,MALE,36,3,2017-06-19,1788,7.45,7.0,0,Monday
636673,MALE,36,3,2017-06-20,1746,7.275,7.0,1,Tuesday
337206,MALE,59,4,2017-06-01,670,2.7916666666666665,3.0,3,Thursday
337206,MALE,59,4,2017-06-02,1075,4.479166666666667,4.0,4,Friday
337206,MALE,59,4,2017-06-05,217,0.9041666666666667,1.0,0,Monday
337206,MALE,59,4,2017-06-06,511,2.129166666666667,2.0,1,Tuesday
337206,MALE,59,4,2017-06-07,488,2.033333333333333,2.0,2,Wednesday
337206,MALE,59,4,2017-06-08,794,3.308333333333333,3.0,3,Thursday
337206,MALE,59,4,2017-06-12,227,0.9458333333333333,1.0,0,Monday
337206,MALE,59,4,2017-06-13,1158,4.825,5.0,1,Tuesday
337206,MALE,59,4,2017-06-14,1072,4.466666666666667,4.0,2,Wednesday
337206,MALE,59,4,2017-06-15,158,0.6583333333333333,1.0,3,Thursday
337206,MALE,59,4,2017-06-16,797,3.3208333333333333,3.0,4,Friday
337206,MALE,59,4,2017-06-19,753,3.1375,3.0,0,Monday
337206,MALE,59,4,2017-06-20,1039,4.329166666666667,4.0,1,Tuesday
337206,MALE,59,4,2017-06-21,188,0.7833333333333333,1.0,2,Wednesday
627558,MALE,19,4,2017-06-01,1835,7.645833333333333,8.0,3,Thursday
627558,MALE,19,4,2017-06-02,1578,6.575,7.0,4,Friday
627558,MALE,19,4,2017-06-03,1806,7.525,8.0,5,Saturday
627558,MALE,19,4,2017-06-05,1445,6.020833333333333,6.0,0,Monday
627558,MALE,19,4,2017-06-06,2054,8.558333333333334,9.0,1,Tuesday
627558,MALE,19,4,2017-06-07,2194,9.141666666666667,9.0,2,Wednesday
627558,MALE,19,4,2017-06-08,1959,8.1625,8.0,3,Thursday
627558,MALE,19,4,2017-06-09,2256,9.4,9.0,4,Friday
627558,MALE,19,4,2017-06-10,1860,7.75,8.0,5,Saturday
627558,MALE,19,4,2017-06-12,2272,9.466666666666667,9.0,0,Monday
627558,MALE,19,4,2017-06-14,1363,5.679166666666666,6.0,2,Wednesday
627558,MALE,19,4,2017-06-15,1678,6.991666666666666,7.0,3,Thursday
627558,MALE,19,4,2017-06-16,1489,6.204166666666667,6.0,4,Friday
627558,MALE,19,4,2017-06-19,1783,7.429166666666666,7.0,0,Monday
627558,MALE,19,4,2017-06-20,1504,6.266666666666667,6.0,1,Tuesday
627558,MALE,19,4,2017-06-21,1751,7.295833333333333,7.0,2,Wednesday
372273,MALE,18,0,2017-06-01,1839,7.6625,8.0,3,Thursday
372273,MALE,18,0,2017-06-05,1281,5.3375,5.0,0,Monday
372273,MALE,18,0,2017-06-06,2065,8.604166666666666,9.0,1,Tuesday
372273,MALE,18,0,2017-06-07,1327,5.529166666666667,6.0,2,Wednesday
372273,MALE,18,0,2017-06-08,1986,8.275,8.0,3,Thursday
372273,MALE,18,0,2017-06-12,1891,7.879166666666666,8.0,0,Monday
372273,MALE,18,0,2017-06-13,1445,6.020833333333333,6.0,1,Tuesday
372273,MALE,18,0,2017-06-14,1486,6.191666666666666,6.0,2,Wednesday
372273,MALE,18,0,2017-06-15,1725,7.1875,7.0,3,Thursday
372273,MALE,18,0,2017-06-19,1920,8.0,8.0,0,Monday
372273,MALE,18,0,2017-06-20,1873,7.804166666666666,8.0,1,Tuesday
372273,MALE,18,0,2017-06-21,1170,4.875,5.0,2,Wednesday
407986,FEMALE,22,0,2017-06-01,341,1.4208333333333334,1.0,3,Thursday
407986,FEMALE,22,0,2017-06-02,180,0.75,1.0,4,Friday
407986,FEMALE,22,0,2017-06-05,525,2.1875,2.0,0,Monday
407986,FEMALE,22,0,2017-06-06,832,3.466666666666667,3.0,1,Tuesday
407986,FEMALE,22,0,2017-06-07,978,4.075,4.0,2,Wednesday
407986,FEMALE,22,0,2017-06-08,141,0.5875,1.0,3,Thursday
407986,FEMALE,22,0,2017-06-09,152,0.6333333333333333,1.0,4,Friday
407986,FEMALE,22,0,2017-06-12,854,3.558333333333333,4.0,0,Monday
407986,FEMALE,22,0,2017-06-13,738,3.075,3.0,1,Tuesday
407986,FEMALE,22,0,2017-06-15,808,3.3666666666666667,3.0,3,Thursday
407986,FEMALE,22,0,2017-06-16,891,3.7125,4.0,4,Friday
407986,FEMALE,22,0,2017-06-19,921,3.8375,4.0,0,Monday
407986,FEMALE,22,0,2017-06-20,822,3.425,3.0,1,Tuesday
407986,FEMALE,22,0,2017-06-21,831,3.4625,3.0,2,Wednesday
871274,MALE,32,3,2017-06-01,1593,6.6375,7.0,3,Thursday
871274,MALE,32,3,2017-06-02,2269,9.454166666666667,9.0,4,Friday
871274,MALE,32,3,2017-06-04,1457,6.070833333333334,6.0,6,Sunday
871274,MALE,32,3,2017-06-05,2033,8.470833333333333,8.0,0,Monday
871274,MALE,32,3,2017-06-06,1227,5.1125,5.0,1,Tuesday
871274,MALE,32,3,2017-06-07,1798,7.491666666666666,7.0,2,Wednesday
871274,MALE,32,3,2017-06-09,1413,5.8875,6.0,4,Friday
871274,MALE,32,3,2017-06-11,1656,6.9,7.0,6,Sunday
871274,MALE,32,3,2017-06-12,1525,6.354166666666667,6.0,0,Monday
871274,MALE,32,3,2017-06-13,1747,7.279166666666667,7.0,1,Tuesday
871274,MALE,32,3,2017-06-14,1958,8.158333333333333,8.0,2,Wednesday
871274,MALE,32,3,2017-06-15,1868,7.783333333333333,8.0,3,Thursday
871274,MALE,32,3,2017-06-16,1641,6.8375,7.0,4,Friday
871274,MALE,32,3,2017-06-18,2016,8.4,8.0,6,Sunday
871274,MALE,32,3,2017-06-19,1456,6.066666666666666,6.0,0,Monday
871274,MALE,32,3,2017-06-20,1566,6.525,7.0,1,Tuesday
871274,MALE,32,3,2017-06-21,1744,7.266666666666667,7.0,2,Wednesday
390090,MALE,19,0,2017-06-01,1055,4.395833333333333,4.0,3,Thursday
390090,MALE,19,0,2017-06-02,461,1.9208333333333334,2.0,4,Friday
390090,MALE,19,0,2017-06-05,234,0.975,1.0,0,Monday
390090,MALE,19,0,2017-06-06,759,3.1625,3.0,1,Tuesday
390090,MALE,19,0,2017-06-08,618,2.575,3.0,3,Thursday
390090,MALE,19,0,2017-06-09,1003,4.179166666666666,4.0,4,Friday
390090,MALE,19,0,2017-06-12,426,1.775,2.0,0,Monday
390090,MALE,19,0,2017-06-13,677,2.8208333333333333,3.0,1,Tuesday
390090,MALE,19,0,2017-06-15,795,3.3125,3.0,3,Thursday
390090,MALE,19,0,2017-06-16,975,4.0625,4.0,4,Friday
390090,MALE,19,0,2017-06-19,188,0.7833333333333333,1.0,0,Monday
390090,MALE,19,0,2017-06-20,317,1.3208333333333333,1.0,1,Tuesday
170367,MALE,27,0,2017-06-01,1677,6.9875,7.0,3,Thursday
170367,MALE,27,0,2017-06-02,1911,7.9625,8.0,4,Friday
170367,MALE,27,0,2017-06-03,1424,5.933333333333334,6.0,5,Saturday
170367,MALE,27,0,2017-06-04,1343,5.595833333333333,6.0,6,Sunday
170367,MALE,27,0,2017-06-05,1897,7.904166666666667,8.0,0,Monday
170367,MALE,27,0,2017-06-06,1607,6.695833333333334,7.0,1,Tuesday
170367,MALE,27,0,2017-06-07,1244,5.183333333333334,5.0,2,Wednesday
170367,MALE,27,0,2017-06-08,1745,7.270833333333333,7.0,3,Thursday
170367,MALE,27,0,2017-06-09,2260,9.416666666666666,9.0,4,Friday
170367,MALE,27,0,2017-06-10,1807,7.529166666666667,8.0,5,Saturday
170367,MALE,27,0,2017-06-11,2146,8.941666666666666,9.0,6,Sunday
170367,MALE,27,0,2017-06-12,1277,5.320833333333334,5.0,0,Monday
170367,MALE,27,0,2017-06-14,1543,6.429166666666666,6.0,2,Wednesday
170367,MALE,27,0,2017-06-15,1395,5.8125,6.0,3,Thursday
170367,MALE,27,0,2017-06-16,1532,6.383333333333334,6.0,4,Friday
170367,MALE,27,0,2017-06-17,1326,5.525,6.0,5,Saturday
170367,MALE,27,0,2017-06-18,1513,6.304166666666666,6.0,6,Sunday
170367,MALE,27,0,2017-06-19,2299,9.579166666666667,10.0,0,Monday
170367,MALE,27,0,2017-06-20,1650,6.875,7.0,1,Tuesday
170367,MALE,27,0,2017-06-21,1299,5.4125,5.0,2,Wednesday
574158,MALE,30,0,2017-06-01,639,2.6625,3.0,3,Thursday
574158,MALE,30,0,2017-06-02,734,3.058333333333333,3.0,4,Friday
574158,MALE,30,0,2017-06-03,1281,5.3375,5.0,5,Saturday
574158,MALE,30,0,2017-06-04,1253,5.220833333333333,5.0,6,Sunday
574158,MALE,30,0,2017-06-05,1053,4.3875,4.0,0,Monday
574158,MALE,30,0,2017-06-06,419,1.7458333333333333,2.0,1,Tuesday
574158,MALE,30,0,2017-06-07,995,4.145833333333333,4.0,2,Wednesday
574158,MALE,30,0,2017-06-08,177,0.7375,1.0,3,Thursday
574158,MALE,30,0,2017-06-09,291,1.2125,1.0,4,Friday
574158,MALE,30,0,2017-06-10,2054,8.558333333333334,9.0,5,Saturday
574158,MALE,30,0,2017-06-12,1157,4.820833333333334,5.0,0,Monday
574158,MALE,30,0,2017-06-14,948,3.95,4.0,2,Wednesday
574158,MALE,30,0,2017-06-15,993,4.1375,4.0,3,Thursday
574158,MALE,30,0,2017-06-16,694,2.8916666666666666,3.0,4,Friday
574158,MALE,30,0,2017-06-17,2204,9.183333333333334,9.0,5,Saturday
574158,MALE,30,0,2017-06-18,1618,6.741666666666666,7.0,6,Sunday
574158,MALE,30,0,2017-06-19,586,2.441666666666667,2.0,0,Monday
574158,MALE,30,0,2017-06-20,315,1.3125,1.0,1,Tuesday
691968,MALE,41,2,2017-06-01,200,0.8333333333333334,1.0,3,Thursday
691968,MALE,41,2,2017-06-02,557,2.3208333333333333,2.0,4,Friday
691968,MALE,41,2,2017-06-03,1942,8.091666666666667,8.0,5,Saturday
691968,MALE,41,2,2017-06-05,494,2.058333333333333,2.0,0,Monday
691968,MALE,41,2,2017-06-06,606,2.525,3.0,1,Tuesday
691968,MALE,41,2,2017-06-07,1254,5.225,5.0,2,Wednesday
691968,MALE,41,2,2017-06-08,659,2.745833333333333,3.0,3,Thursday
691968,MALE,41,2,2017-06-09,110,0.4583333333333333,0.0,4,Friday
691968,MALE,41,2,2017-06-10,2221,9.254166666666666,9.0,5,Saturday
691968,MALE,41,2,2017-06-12,1068,4.45,4.0,0,Monday
691968,MALE,41,2,2017-06-13,187,0.7791666666666667,1.0,1,Tuesday
691968,MALE,41,2,2017-06-14,677,2.8208333333333333,3.0,2,Wednesday
691968,MALE,41,2,2017-06-15,40,0.16666666666666666,0.0,3,Thursday
691968,MALE,41,2,2017-06-16,563,2.345833333333333,2.0,4,Friday
691968,MALE,41,2,2017-06-17,1650,6.875,7.0,5,Saturday
691968,MALE,41,2,2017-06-19,690,2.875,3.0,0,Monday
691968,MALE,41,2,2017-06-20,697,2.904166666666667,3.0,1,Tuesday
691968,MALE,41,2,2017-06-21,328,1.3666666666666667,1.0,2,Wednesday
403158,MALE,28,2,2017-06-01,2235,9.3125,9.0,3,Thursday
403158,MALE,28,2,2017-06-02,1628,6.783333333333333,7.0,4,Friday
403158,MALE,28,2,2017-06-03,2287,9.529166666666667,10.0,5,Saturday
403158,MALE,28,2,2017-06-04,1960,8.166666666666666,8.0,6,Sunday
403158,MALE,28,2,2017-06-05,1517,6.320833333333334,6.0,0,Monday
403158,MALE,28,2,2017-06-06,1417,5.904166666666667,6.0,1,Tuesday
403158,MALE,28,2,2017-06-07,1462,6.091666666666667,6.0,2,Wednesday
403158,MALE,28,2,2017-06-08,2300,9.583333333333334,10.0,3,Thursday
403158,MALE,28,2,2017-06-09,2498,10.408333333333333,10.0,4,Friday
403158,MALE,28,2,2017-06-10,1860,7.75,8.0,5,Saturday
403158,MALE,28,2,2017-06-11,2485,10.354166666666666,10.0,6,Sunday
403158,MALE,28,2,2017-06-12,1608,6.7,7.0,0,Monday
403158,MALE,28,2,2017-06-13,2478,10.325,10.0,1,Tuesday
403158,MALE,28,2,2017-06-14,2063,8.595833333333333,9.0,2,Wednesday
403158,MALE,28,2,2017-06-15,2273,9.470833333333333,9.0,3,Thursday
403158,MALE,28,2,2017-06-16,2240,9.333333333333334,9.0,4,Friday
403158,MALE,28,2,2017-06-17,1445,6.020833333333333,6.0,5,Saturday
403158,MALE,28,2,2017-06-18,2391,9.9625,10.0,6,Sunday
403158,MALE,28,2,2017-06-19,1775,7.395833333333333,7.0,0,Monday
403158,MALE,28,2,2017-06-20,2157,8.9875,9.0,1,Tuesday
403158,MALE,28,2,2017-06-21,1833,7.6375,8.0,2,Wednesday
992581,FEMALE,30,4,2017-06-01,1004,4.183333333333334,4.0,3,Thursday
992581,FEMALE,30,4,2017-06-02,176,0.7333333333333333,1.0,4,Friday
992581,FEMALE,30,4,2017-06-05,1090,4.541666666666667,5.0,0,Monday
992581,FEMALE,30,4,2017-06-06,573,2.3875,2.0,1,Tuesday
992581,FEMALE,30,4,2017-06-07,674,2.808333333333333,3.0,2,Wednesday
992581,FEMALE,30,4,2017-06-08,977,4.070833333333334,4.0,3,Thursday
992581,FEMALE,30,4,2017-06-12,555,2.3125,2.0,0,Monday
992581,FEMALE,30,4,2017-06-13,643,2.6791666666666667,3.0,1,Tuesday
992581,FEMALE,30,4,2017-06-14,719,2.995833333333333,3.0,2,Wednesday
992581,FEMALE,30,4,2017-06-15,1083,4.5125,5.0,3,Thursday
992581,FEMALE,30,4,2017-06-16,531,2.2125,2.0,4,Friday
992581,FEMALE,30,4,2017-06-19,778,3.2416666666666667,3.0,0,Monday
992581,FEMALE,30,4,2017-06-20,298,1.2416666666666667,1.0,1,Tuesday
992581,FEMALE,30,4,2017-06-21,150,0.625,1.0,2,Wednesday
871608,MALE,19,0,2017-06-01,285,1.1875,1.0,3,Thursday
871608,MALE,19,0,2017-06-02,982,4.091666666666667,4.0,4,Friday
871608,MALE,19,0,2017-06-05,773,3.220833333333333,3.0,0,Monday
871608,MALE,19,0,2017-06-06,111,0.4625,0.0,1,Tuesday
871608,MALE,19,0,2017-06-07,677,2.8208333333333333,3.0,2,Wednesday
871608,MALE,19,0,2017-06-08,805,3.3541666666666665,3.0,3,Thursday
871608,MALE,19,0,2017-06-09,62,0.25833333333333336,0.0,4,Friday
871608,MALE,19,0,2017-06-12,724,3.0166666666666666,3.0,0,Monday
871608,MALE,19,0,2017-06-13,241,1.0041666666666667,1.0,1,Tuesday
871608,MALE,19,0,2017-06-14,39,0.1625,0.0,2,Wednesday
871608,MALE,19,0,2017-06-15,447,1.8625,2.0,3,Thursday
871608,MALE,19,0,2017-06-16,1149,4.7875,5.0,4,Friday
871608,MALE,19,0,2017-06-19,507,2.1125,2.0,0,Monday
871608,MALE,19,0,2017-06-20,1180,4.916666666666667,5.0,1,Tuesday
871608,MALE,19,0,2017-06-21,786,3.275,3.0,2,Wednesday
604669,MALE,29,0,2017-06-01,1240,5.166666666666667,5.0,3,Thursday
604669,MALE,29,0,2017-06-02,1299,5.4125,5.0,4,Friday
604669,MALE,29,0,2017-06-05,1394,5.808333333333334,6.0,0,Monday
604669,MALE,29,0,2017-06-06,1740,7.25,7.0,1,Tuesday
604669,MALE,29,0,2017-06-07,2175,9.0625,9.0,2,Wednesday
604669,MALE,29,0,2017-06-08,2058,8.575,9.0,3,Thursday
604669,MALE,29,0,2017-06-09,1238,5.158333333333333,5.0,4,Friday
604669,MALE,29,0,2017-06-12,1646,6.858333333333333,7.0,0,Monday
604669,MALE,29,0,2017-06-13,1157,4.820833333333334,5.0,1,Tuesday
604669,MALE,29,0,2017-06-14,1762,7.341666666666667,7.0,2,Wednesday
604669,MALE,29,0,2017-06-15,1801,7.504166666666666,8.0,3,Thursday
604669,MALE,29,0,2017-06-16,1216,5.066666666666666,5.0,4,Friday
604669,MALE,29,0,2017-06-19,1186,4.941666666666666,5.0,0,Monday
604669,MALE,29,0,2017-06-20,1948,8.116666666666667,8.0,1,Tuesday
604669,MALE,29,0,2017-06-21,1738,7.241666666666666,7.0,2,Wednesday
768181,MALE,23,0,2017-06-01,543,2.2625,2.0,3,Thursday
768181,MALE,23,0,2017-06-02,85,0.3541666666666667,0.0,4,Friday
768181,MALE,23,0,2017-06-07,295,1.2291666666666667,1.0,2,Wednesday
768181,MALE,23,0,2017-06-08,897,3.7375,4.0,3,Thursday
768181,MALE,23,0,2017-06-09,883,3.6791666666666667,4.0,4,Friday
768181,MALE,23,0,2017-06-13,837,3.4875,3.0,1,Tuesday
768181,MALE,23,0,2017-06-14,324,1.35,1.0,2,Wednesday
768181,MALE,23,0,2017-06-15,315,1.3125,1.0,3,Thursday
768181,MALE,23,0,2017-06-16,837,3.4875,3.0,4,Friday
768181,MALE,23,0,2017-06-20,211,0.8791666666666667,1.0,1,Tuesday
768181,MALE,23,0,2017-06-21,815,3.3958333333333335,3.0,2,Wednesday
730074,MALE,41,1,2017-06-01,1442,6.008333333333334,6.0,3,Thursday
730074,MALE,41,1,2017-06-02,1219,5.079166666666667,5.0,4,Friday
730074,MALE,41,1,2017-06-03,1815,7.5625,8.0,5,Saturday
730074,MALE,41,1,2017-06-04,2151,8.9625,9.0,6,Sunday
730074,MALE,41,1,2017-06-05,1503,6.2625,6.0,0,Monday
730074,MALE,41,1,2017-06-06,1734,7.225,7.0,1,Tuesday
730074,MALE,41,1,2017-06-07,1595,6.645833333333333,7.0,2,Wednesday
730074,MALE,41,1,2017-06-08,1523,6.345833333333333,6.0,3,Thursday
730074,MALE,41,1,2017-06-09,1838,7.658333333333333,8.0,4,Friday
730074,MALE,41,1,2017-06-10,1806,7.525,8.0,5,Saturday
730074,MALE,41,1,2017-06-11,1530,6.375,6.0,6,Sunday
730074,MALE,41,1,2017-06-12,1790,7.458333333333333,7.0,0,Monday
730074,MALE,41,1,2017-06-13,1841,7.670833333333333,8.0,1,Tuesday
730074,MALE,41,1,2017-06-14,1711,7.129166666666666,7.0,2,Wednesday
730074,MALE,41,1,2017-06-15,1503,6.2625,6.0,3,Thursday
730074,MALE,41,1,2017-06-16,1320,5.5,6.0,4,Friday
730074,MALE,41,1,2017-06-17,1771,7.379166666666666,7.0,5,Saturday
730074,MALE,41,1,2017-06-18,1702,7.091666666666667,7.0,6,Sunday
730074,MALE,41,1,2017-06-19,1884,7.85,8.0,0,Monday
730074,MALE,41,1,2017-06-20,1406,5.858333333333333,6.0,1,Tuesday
730074,MALE,41,1,2017-06-21,1877,7.820833333333334,8.0,2,Wednesday
730074,MALE,41,1,2017-06-22,340,1.4166666666666667,1.0,3,Thursday
444093,MALE,75,1,2017-06-01,866,3.6083333333333334,4.0,3,Thursday
444093,MALE,75,1,2017-06-02,1615,6.729166666666667,7.0,4,Friday
444093,MALE,75,1,2017-06-05,835,3.4791666666666665,3.0,0,Monday
444093,MALE,75,1,2017-06-06,1503,6.2625,6.0,1,Tuesday
444093,MALE,75,1,2017-06-08,962,4.008333333333334,4.0,3,Thursday
444093,MALE,75,1,2017-06-09,1581,6.5875,7.0,4,Friday
444093,MALE,75,1,2017-06-12,1610,6.708333333333333,7.0,0,Monday
444093,MALE,75,1,2017-06-13,1122,4.675,5.0,1,Tuesday
444093,MALE,75,1,2017-06-15,1045,4.354166666666667,4.0,3,Thursday
444093,MALE,75,1,2017-06-16,1260,5.25,5.0,4,Friday
444093,MALE,75,1,2017-06-19,941,3.9208333333333334,4.0,0,Monday
444093,MALE,75,1,2017-06-20,1007,4.195833333333334,4.0,1,Tuesday
933562,FEMALE,43,4,2017-06-01,246,1.025,1.0,3,Thursday
