date,driver_id,gender,age,number_of_kids,online_hours,day_of_week,day_of_week_name
2017-06-15,656047,1,60,3,5.925,3,Thursday
2017-06-16,656047,1,60,3,0.0,4,Friday
2017-06-17,656047,1,60,3,0.0,5,Saturday
2017-06-18,656047,1,60,3,0.0,6,Sunday
2017-06-19,656047,1,60,3,5.570833333333334,0,Monday
2017-06-20,656047,1,60,3,2.591666666666667,1,Tuesday
2017-06-21,656047,1,60,3,4.533333333333333,2,Wednesday
2017-06-01,656099,0,36,2,1.8458333333333334,3,Thursday
2017-06-02,656099,0,36,2,1.7625,4,Friday
2017-06-03,656099,0,36,2,0.0,5,Saturday
2017-06-04,656099,0,36,2,0.0,6,Sunday
2017-06-05,656099,0,36,2,0.0,0,Monday
2017-06-06,656099,0,36,2,0.9625,1,Tuesday
2017-06-07,656099,0,36,2,2.3666666666666667,2,Wednesday
2017-06-08,656099,0,36,2,3.779166666666667,3,Thursday
2017-06-09,656099,0,36,2,1.9708333333333334,4,Friday
2017-06-10,656099,0,36,2,0.0,5,Saturday
2017-06-11,656099,0,36,2,0.0,6,Sunday
2017-06-12,656099,0,36,2,2.033333333333333,0,Monday
2017-06-13,656099,0,36,2,3.275,1,Tuesday
2017-06-14,656099,0,36,2,2.6666666666666665,2,Wednesday
2017-06-15,656099,0,36,2,0.0,3,Thursday
2017-06-16,656099,0,36,2,4.1375,4,Friday
2017-06-17,656099,0,36,2,0.0,5,Saturday
2017-06-18,656099,0,36,2,0.0,6,Sunday
2017-06-19,656099,0,36,2,0.8958333333333334,0,Monday
2017-06-20,656099,0,36,2,1.975,1,Tuesday
2017-06-21,656099,0,36,2,2.966666666666667,2,Wednesday
2017-06-01,656153,1,53,0,0.0,3,Thursday
2017-06-02,656153,1,53,0,4.758333333333334,4,Friday
2017-06-03,656153,1,53,0,5.533333333333333,5,Saturday
2017-06-04,656153,1,53,0,6.7,6,Sunday
2017-06-05,656153,1,53,0,4.320833333333334,0,Monday
2017-06-06,656153,1,53,0,3.254166666666667,1,Tuesday
2017-06-07,656153,1,53,0,3.495833333333333,2,Wednesday
2017-06-08,656153,1,53,0,5.345833333333333,3,Thursday
2017-06-09,656153,1,53,0,5.8375,4,Friday
2017-06-10,656153,1,53,0,4.2875,5,Saturday
2017-06-11,656153,1,53,0,3.8333333333333335,6,Sunday
2017-06-12,656153,1,53,0,3.558333333333333,0,Monday
2017-06-13,656153,1,53,0,3.504166666666667,1,Tuesday
2017-06-14,656153,1,53,0,5.3125,2,Wednesday
2017-06-15,656153,1,53,0,3.1625,3,Thursday
2017-06-16,656153,1,53,0,4.1375,4,Friday
2017-06-17,656153,1,53,0,4.066666666666666,5,Saturday
2017-06-18,656153,1,53,0,5.416666666666667,6,Sunday
2017-06-19,656153,1,53,0,4.508333333333334,0,Monday
2017-06-20,656153,1,53,0,3.4833333333333334,1,Tuesday
2017-06-21,656153,1,53,0,3.1416666666666666,2,Wednesday
2017-06-01,656415,1,22,0,1.3791666666666667,3,Thursday
2017-06-02,656415,1,22,0,3.9458333333333333,4,Friday
2017-06-03,656415,1,22,0,0.0,5,Saturday
2017-06-04,656415,1,22,0,6.358333333333333,6,Sunday
2017-06-05,656415,1,22,0,3.375,0,Monday
2017-06-06,656415,1,22,0,3.1708333333333334,1,Tuesday
2017-06-07,656415,1,22,0,4.195833333333334,2,Wednesday
2017-06-08,656415,1,22,0,2.8666666666666667,3,Thursday
2017-06-09,656415,1,22,0,0.0,4,Friday
2017-06-10,656415,1,22,0,0.0,5,Saturday
2017-06-11,656415,1,22,0,7.408333333333333,6,Sunday
2017-06-12,656415,1,22,0,4.6375,0,Monday
2017-06-13,656415,1,22,0,1.3875,1,Tuesday
2017-06-14,656415,1,22,0,3.0541666666666667,2,Wednesday
2017-06-15,656415,1,22,0,0.6166666666666667,3,Thursday
2017-06-16,656415,1,22,0,4.2,4,Friday
2017-06-17,656415,1,22,0,0.0,5,Saturday
2017-06-18,656415,1,22,0,4.533333333333333,6,Sunday
2017-06-19,656415,1,22,0,0.7458333333333333,0,Monday
2017-06-20,656415,1,22,0,0.8541666666666666,1,Tuesday
2017-06-21,656415,1,22,0,0.8625,2,Wednesday
2017-06-01,657270,1,23,0,0.7041666666666667,3,Thursday
2017-06-02,657270,1,23,0,3.9,4,Friday
2017-06-03,657270,1,23,0,0.0,5,Saturday
2017-06-04,657270,1,23,0,6.658333333333333,6,Sunday
2017-06-05,657270,1,23,0,0.0,0,Monday
2017-06-06,657270,1,23,0,0.0,1,Tuesday
2017-06-07,657270,1,23,0,2.4125,2,Wednesday
2017-06-08,657270,1,23,0,4.195833333333334,3,Thursday
2017-06-09,657270,1,23,0,1.3958333333333333,4,Friday
2017-06-10,657270,1,23,0,0.0,5,Saturday
2017-06-11,657270,1,23,0,6.291666666666667,6,Sunday
2017-06-12,657270,1,23,0,2.3291666666666666,0,Monday
2017-06-13,657270,1,23,0,0.0,1,Tuesday
2017-06-14,657270,1,23,0,0.0,2,Wednesday
2017-06-15,657270,1,23,0,4.191666666666666,3,Thursday
2017-06-16,657270,1,23,0,2.0208333333333335,4,Friday
2017-06-17,657270,1,23,0,0.0,5,Saturday
2017-06-18,657270,1,23,0,7.954166666666667,6,Sunday
2017-06-19,657270,1,23,0,2.879166666666667,0,Monday
2017-06-20,657270,1,23,0,2.3333333333333335,1,Tuesday
2017-06-21,657270,1,23,0,0.0,2,Wednesday
2017-06-01,658329,1,30,4,7.195833333333334,3,Thursday
2017-06-02,658329,1,30,4,7.6625,4,Friday
2017-06-03,658329,1,30,4,0.0,5,Saturday
2017-06-04,658329,1,30,4,0.0,6,Sunday
2017-06-05,658329,1,30,4,7.4375,0,Monday
2017-06-06,658329,1,30,4,8.666666666666666,1,Tuesday
2017-06-07,658329,1,30,4,0.0,2,Wednesday
2017-06-08,658329,1,30,4,5.995833333333334,3,Thursday
2017-06-09,658329,1,30,4,6.104166666666667,4,Friday
2017-06-10,658329,1,30,4,0.0,5,Saturday
2017-06-11,658329,1,30,4,0.0,6,Sunday
2017-06-12,658329,1,30,4,6.491666666666666,0,Monday
2017-06-13,658329,1,30,4,6.775,1,Tuesday
2017-06-14,658329,1,30,4,1.0541666666666667,2,Wednesday
2017-06-15,658329,1,30,4,6.0375,3,Thursday
2017-06-16,658329,1,30,4,7.25,4,Friday
2017-06-17,658329,1,30,4,1.825,5,Saturday
2017-06-18,658329,1,30,4,0.0,6,Sunday
2017-06-19,658329,1,30,4,6.795833333333333,0,Monday
2017-06-20,658329,1,30,4,6.329166666666667,1,Tuesday
2017-06-21,658329,1,30,4,0.0,2,Wednesday
2017-06-01,658541,0,21,0,2.845833333333333,3,Thursday
2017-06-02,658541,0,21,0,2.9791666666666665,4,Friday
2017-06-03,658541,0,21,0,0.0,5,Saturday
2017-06-04,658541,0,21,0,0.0,6,Sunday
2017-06-05,658541,0,21,0,1.6083333333333334,0,Monday
2017-06-06,658541,0,21,0,2.308333333333333,1,Tuesday
2017-06-07,658541,0,21,0,2.3333333333333335,2,Wednesday
2017-06-08,658541,0,21,0,1.1541666666666666,3,Thursday
2017-06-09,658541,0,21,0,1.375,4,Friday
2017-06-10,658541,0,21,0,0.0,5,Saturday
2017-06-11,658541,0,21,0,0.0,6,Sunday
2017-06-12,658541,0,21,0,1.9625,0,Monday
2017-06-13,658541,0,21,0,1.6916666666666667,1,Tuesday
2017-06-14,658541,0,21,0,0.2833333333333333,2,Wednesday
2017-06-15,658541,0,21,0,1.2291666666666667,3,Thursday
2017-06-16,658541,0,21,0,0.29583333333333334,4,Friday
2017-06-17,658541,0,21,0,0.0,5,Saturday
2017-06-18,658541,0,21,0,0.0,6,Sunday
2017-06-19,658541,0,21,0,0.0,0,Monday
2017-06-20,658541,0,21,0,2.5791666666666666,1,Tuesday
2017-06-21,658541,0,21,0,2.55,2,Wednesday
2017-06-01,658978,0,46,0,2.5875,3,Thursday
2017-06-02,658978,0,46,0,3.0791666666666666,4,Friday
2017-06-03,658978,0,46,0,3.183333333333333,5,Saturday
2017-06-04,658978,0,46,0,3.191666666666667,6,Sunday
2017-06-05,658978,0,46,0,0.0,0,Monday
2017-06-06,658978,0,46,0,1.5,1,Tuesday
2017-06-07,658978,0,46,0,2.1708333333333334,2,Wednesday
2017-06-08,658978,0,46,0,1.7125,3,Thursday
2017-06-09,658978,0,46,0,1.6458333333333333,4,Friday
2017-06-10,658978,0,46,0,2.495833333333333,5,Saturday
2017-06-11,658978,0,46,0,1.8083333333333333,6,Sunday
2017-06-12,658978,0,46,0,1.0,0,Monday
2017-06-13,658978,0,46,0,1.6125,1,Tuesday
2017-06-14,658978,0,46,0,1.65,2,Wednesday
2017-06-15,658978,0,46,0,1.1166666666666667,3,Thursday
2017-06-16,658978,0,46,0,0.0,4,Friday
2017-06-17,658978,0,46,0,1.0833333333333333,5,Saturday
2017-06-18,658978,0,46,0,0.4125,6,Sunday
2017-06-19,658978,0,46,0,3.308333333333333,0,Monday
2017-06-20,658978,0,46,0,0.9541666666666667,1,Tuesday
2017-06-21,658978,0,46,0,2.1791666666666667,2,Wednesday
2017-06-01,659261,1,59,0,2.175,3,Thursday
2017-06-02,659261,1,59,0,2.15,4,Friday
2017-06-03,659261,1,59,0,0.0,5,Saturday
2017-06-04,659261,1,59,0,4.870833333333334,6,Sunday
2017-06-05,659261,1,59,0,1.3375,0,Monday
2017-06-06,659261,1,59,0,4.279166666666667,1,Tuesday
2017-06-07,659261,1,59,0,3.0166666666666666,2,Wednesday
2017-06-08,659261,1,59,0,4.058333333333334,3,Thursday
2017-06-09,659261,1,59,0,2.841666666666667,4,Friday
2017-06-10,659261,1,59,0,0.0,5,Saturday
2017-06-11,659261,1,59,0,3.8125,6,Sunday
2017-06-12,659261,1,59,0,0.8416666666666667,0,Monday
2017-06-13,659261,1,59,0,2.2416666666666667,1,Tuesday
2017-06-14,659261,1,59,0,4.270833333333333,2,Wednesday
2017-06-15,659261,1,59,0,2.1166666666666667,3,Thursday
2017-06-16,659261,1,59,0,2.9833333333333334,4,Friday
2017-06-17,659261,1,59,0,0.0,5,Saturday
2017-06-18,659261,1,59,0,5.275,6,Sunday
2017-06-19,659261,1,59,0,1.35,0,Monday
2017-06-20,659261,1,59,0,3.6041666666666665,1,Tuesday
2017-06-21,659261,1,59,0,4.25,2,Wednesday
2017-06-01,659804,1,54,3,4.779166666666667,3,Thursday
2017-06-02,659804,1,54,3,5.458333333333333,4,Friday
2017-06-03,659804,1,54,3,4.9,5,Saturday
2017-06-04,659804,1,54,3,4.170833333333333,6,Sunday
2017-06-05,659804,1,54,3,6.045833333333333,0,Monday
2017-06-06,659804,1,54,3,5.195833333333334,1,Tuesday
2017-06-07,659804,1,54,3,4.329166666666667,2,Wednesday
2017-06-08,659804,1,54,3,4.7625,3,Thursday
2017-06-09,659804,1,54,3,6.608333333333333,4,Friday
2017-06-10,659804,1,54,3,4.058333333333334,5,Saturday
2017-06-11,659804,1,54,3,4.070833333333334,6,Sunday
2017-06-12,659804,1,54,3,5.5625,0,Monday
2017-06-13,659804,1,54,3,4.5875,1,Tuesday
2017-06-14,659804,1,54,3,3.595833333333333,2,Wednesday
2017-06-15,659804,1,54,3,3.625,3,Thursday
2017-06-16,659804,1,54,3,3.9583333333333335,4,Friday
2017-06-17,659804,1,54,3,3.4166666666666665,5,Saturday
2017-06-18,659804,1,54,3,5.4,6,Sunday
2017-06-19,659804,1,54,3,6.4,0,Monday
2017-06-20,659804,1,54,3,5.1125,1,Tuesday
2017-06-21,659804,1,54,3,0.0,2,Wednesday
2017-06-01,660011,1,20,0,4.408333333333333,3,Thursday
2017-06-02,660011,1,20,0,3.379166666666667,4,Friday
2017-06-03,660011,1,20,0,5.375,5,Saturday
2017-06-04,660011,1,20,0,8.166666666666666,6,Sunday
2017-06-05,660011,1,20,0,0.0,0,Monday
2017-06-06,660011,1,20,0,0.37083333333333335,1,Tuesday
2017-06-07,660011,1,20,0,2.191666666666667,2,Wednesday
2017-06-08,660011,1,20,0,3.6666666666666665,3,Thursday
2017-06-09,660011,1,20,0,3.654166666666667,4,Friday
2017-06-10,660011,1,20,0,7.470833333333333,5,Saturday
2017-06-11,660011,1,20,0,7.5125,6,Sunday
2017-06-12,660011,1,20,0,2.6625,0,Monday
2017-06-13,660011,1,20,0,1.7125,1,Tuesday
2017-06-14,660011,1,20,0,1.4875,2,Wednesday
2017-06-15,660011,1,20,0,1.3708333333333333,3,Thursday
2017-06-16,660011,1,20,0,0.42916666666666664,4,Friday
2017-06-17,660011,1,20,0,6.904166666666667,5,Saturday
2017-06-18,660011,1,20,0,6.120833333333334,6,Sunday
2017-06-19,660011,1,20,0,4.083333333333333,0,Monday
2017-06-20,660011,1,20,0,2.7583333333333333,1,Tuesday
2017-06-21,660011,1,20,0,0.0,2,Wednesday
2017-06-01,660256,1,36,0,4.441666666666666,3,Thursday
2017-06-02,660256,1,36,0,3.5458333333333334,4,Friday
2017-06-03,660256,1,36,0,7.0375,5,Saturday
2017-06-04,660256,1,36,0,4.4375,6,Sunday
2017-06-05,660256,1,36,0,4.391666666666667,0,Monday
2017-06-06,660256,1,36,0,4.941666666666666,1,Tuesday
2017-06-07,660256,1,36,0,0.0,2,Wednesday
2017-06-08,660256,1,36,0,6.4625,3,Thursday
2017-06-09,660256,1,36,0,7.358333333333333,4,Friday
2017-06-10,660256,1,36,0,6.679166666666666,5,Saturday
2017-06-11,660256,1,36,0,6.0625,6,Sunday
2017-06-12,660256,1,36,0,3.6166666666666667,0,Monday
2017-06-13,660256,1,36,0,5.054166666666666,1,Tuesday
2017-06-14,660256,1,36,0,6.420833333333333,2,Wednesday
2017-06-15,660256,1,36,0,7.133333333333334,3,Thursday
2017-06-16,660256,1,36,0,5.508333333333334,4,Friday
2017-06-17,660256,1,36,0,5.358333333333333,5,Saturday
2017-06-18,660256,1,36,0,5.8,6,Sunday
2017-06-19,660256,1,36,0,6.883333333333334,0,Monday
2017-06-20,660256,1,36,0,6.783333333333333,1,Tuesday
2017-06-21,660256,1,36,0,6.795833333333333,2,Wednesday
2017-06-01,660359,1,21,0,0.0,3,Thursday
2017-06-02,660359,1,21,0,2.6791666666666667,4,Friday
2017-06-03,660359,1,21,0,0.0,5,Saturday
2017-06-04,660359,1,21,0,0.0,6,Sunday
2017-06-05,660359,1,21,0,2.808333333333333,0,Monday
2017-06-06,660359,1,21,0,2.2,1,Tuesday
2017-06-07,660359,1,21,0,0.0,2,Wednesday
2017-06-08,660359,1,21,0,0.0,3,Thursday
2017-06-09,660359,1,21,0,1.3583333333333334,4,Friday
2017-06-10,660359,1,21,0,0.0,5,Saturday
2017-06-11,660359,1,21,0,0.0,6,Sunday
2017-06-12,660359,1,21,0,3.8375,0,Monday
2017-06-13,660359,1,21,0,2.966666666666667,1,Tuesday
2017-06-14,660359,1,21,0,3.029166666666667,2,Wednesday
2017-06-15,660359,1,21,0,0.0,3,Thursday
2017-06-16,660359,1,21,0,2.941666666666667,4,Friday
2017-06-17,660359,1,21,0,0.0,5,Saturday
2017-06-18,660359,1,21,0,0.0,6,Sunday
2017-06-19,660359,1,21,0,2.4791666666666665,0,Monday
2017-06-20,660359,1,21,0,3.3291666666666666,1,Tuesday
2017-06-21,660359,1,21,0,2.025,2,Wednesday
2017-06-01,660433,1,25,0,5.091666666666667,3,Thursday
2017-06-02,660433,1,25,0,5.858333333333333,4,Friday
2017-06-03,660433,1,25,0,0.0,5,Saturday
2017-06-04,660433,1,25,0,5.15,6,Sunday
2017-06-05,660433,1,25,0,8.045833333333333,0,Monday
2017-06-06,660433,1,25,0,6.491666666666666,1,Tuesday
2017-06-07,660433,1,25,0,6.025,2,Wednesday
2017-06-08,660433,1,25,0,6.1,3,Thursday
2017-06-09,660433,1,25,0,0.0,4,Friday
2017-06-10,660433,1,25,0,0.0,5,Saturday
2017-06-11,660433,1,25,0,6.729166666666667,6,Sunday
2017-06-12,660433,1,25,0,8.454166666666667,0,Monday
2017-06-13,660433,1,25,0,5.304166666666666,1,Tuesday
2017-06-14,660433,1,25,0,8.254166666666666,2,Wednesday
2017-06-15,660433,1,25,0,5.608333333333333,3,Thursday
2017-06-16,660433,1,25,0,8.191666666666666,4,Friday
2017-06-17,660433,1,25,0,7.708333333333333,5,Saturday
2017-06-18,660433,1,25,0,6.708333333333333,6,Sunday
2017-06-19,660433,1,25,0,6.116666666666666,0,Monday
2017-06-20,660433,1,25,0,4.9375,1,Tuesday
2017-06-21,660433,1,25,0,6.908333333333333,2,Wednesday
2017-06-01,660897,1,28,0,6.866666666666666,3,Thursday
2017-06-02,660897,1,28,0,8.166666666666666,4,Friday
2017-06-03,660897,1,28,0,0.0,5,Saturday
2017-06-04,660897,1,28,0,7.0375,6,Sunday
2017-06-05,660897,1,28,0,0.0,0,Monday
2017-06-06,660897,1,28,0,5.379166666666666,1,Tuesday
2017-06-07,660897,1,28,0,7.85,2,Wednesday
2017-06-08,660897,1,28,0,4.429166666666666,3,Thursday
2017-06-09,660897,1,28,0,5.291666666666667,4,Friday
2017-06-10,660897,1,28,0,0.0,5,Saturday
2017-06-11,660897,1,28,0,7.0,6,Sunday
2017-06-12,660897,1,28,0,5.891666666666667,0,Monday
2017-06-13,660897,1,28,0,4.529166666666667,1,Tuesday
2017-06-14,660897,1,28,0,5.583333333333333,2,Wednesday
2017-06-15,660897,1,28,0,8.083333333333334,3,Thursday
2017-06-16,660897,1,28,0,7.566666666666666,4,Friday
2017-06-17,660897,1,28,0,0.0,5,Saturday
2017-06-18,660897,1,28,0,7.845833333333333,6,Sunday
2017-06-19,660897,1,28,0,8.533333333333333,0,Monday
2017-06-20,660897,1,28,0,4.9125,1,Tuesday
2017-06-21,660897,1,28,0,5.033333333333333,2,Wednesday
2017-06-01,660910,1,35,4,7.420833333333333,3,Thursday
2017-06-02,660910,1,35,4,6.966666666666667,4,Friday
2017-06-03,660910,1,35,4,5.4375,5,Saturday
2017-06-04,660910,1,35,4,5.375,6,Sunday
2017-06-05,660910,1,35,4,7.333333333333333,0,Monday
2017-06-06,660910,1,35,4,6.245833333333334,1,Tuesday
2017-06-07,660910,1,35,4,4.1875,2,Wednesday
2017-06-08,660910,1,35,4,0.0,3,Thursday
2017-06-09,660910,1,35,4,8.358333333333333,4,Friday
2017-06-10,660910,1,35,4,8.075,5,Saturday
2017-06-11,660910,1,35,4,5.645833333333333,6,Sunday
2017-06-12,660910,1,35,4,8.333333333333334,0,Monday
2017-06-13,660910,1,35,4,0.0,1,Tuesday
2017-06-14,660910,1,35,4,7.320833333333334,2,Wednesday
2017-06-15,660910,1,35,4,7.658333333333333,3,Thursday
2017-06-16,660910,1,35,4,8.445833333333333,4,Friday
2017-06-17,660910,1,35,4,7.379166666666666,5,Saturday
2017-06-18,660910,1,35,4,8.6375,6,Sunday
2017-06-19,660910,1,35,4,6.820833333333334,0,Monday
2017-06-20,660910,1,35,4,7.829166666666667,1,Tuesday
2017-06-21,660910,1,35,4,5.345833333333333,2,Wednesday
2017-06-01,661198,0,56,2,2.1708333333333334,3,Thursday
2017-06-02,661198,0,56,2,2.1083333333333334,4,Friday
2017-06-03,661198,0,56,2,0.0,5,Saturday
2017-06-04,661198,0,56,2,0.0,6,Sunday
2017-06-05,661198,0,56,2,1.9625,0,Monday
2017-06-06,661198,0,56,2,2.3333333333333335,1,Tuesday
2017-06-07,661198,0,56,2,1.5125,2,Wednesday
2017-06-08,661198,0,56,2,1.5958333333333334,3,Thursday
2017-06-09,661198,0,56,2,2.216666666666667,4,Friday
2017-06-10,661198,0,56,2,0.0,5,Saturday
2017-06-11,661198,0,56,2,0.0,6,Sunday
2017-06-12,661198,0,56,2,1.4875,0,Monday
2017-06-13,661198,0,56,2,2.1083333333333334,1,Tuesday
2017-06-14,661198,0,56,2,1.7291666666666667,2,Wednesday
2017-06-15,661198,0,56,2,0.2791666666666667,3,Thursday
2017-06-16,661198,0,56,2,0.0,4,Friday
2017-06-17,661198,0,56,2,0.0,5,Saturday
2017-06-18,661198,0,56,2,0.0,6,Sunday
2017-06-19,661198,0,56,2,0.9083333333333333,0,Monday
2017-06-20,661198,0,56,2,0.6541666666666667,1,Tuesday
2017-06-21,661198,0,56,2,0.775,2,Wednesday
2017-06-01,661584,1,26,4,3.5208333333333335,3,Thursday
2017-06-02,661584,1,26,4,4.091666666666667,4,Friday
2017-06-03,661584,1,26,4,0.0,5,Saturday
2017-06-04,661584,1,26,4,0.0,6,Sunday
2017-06-05,661584,1,26,4,3.879166666666667,0,Monday
2017-06-06,661584,1,26,4,4.55,1,Tuesday
2017-06-07,661584,1,26,4,2.6166666666666667,2,Wednesday
2017-06-08,661584,1,26,4,1.0916666666666666,3,Thursday
2017-06-09,661584,1,26,4,1.7708333333333333,4,Friday
2017-06-10,661584,1,26,4,0.0,5,Saturday
2017-06-11,661584,1,26,4,0.0,6,Sunday
2017-06-12,661584,1,26,4,3.5416666666666665,0,Monday
2017-06-13,661584,1,26,4,3.4,1,Tuesday
2017-06-14,661584,1,26,4,5.004166666666666,2,Wednesday
2017-06-15,661584,1,26,4,2.691666666666667,3,Thursday
2017-06-16,661584,1,26,4,2.6875,4,Friday
2017-06-17,661584,1,26,4,0.0,5,Saturday
2017-06-18,661584,1,26,4,0.0,6,Sunday
2017-06-19,661584,1,26,4,3.3875,0,Monday
2017-06-20,661584,1,26,4,4.9625,1,Tuesday
2017-06-21,661584,1,26,4,2.6875,2,Wednesday
2017-06-01,662447,0,48,1,4.241666666666666,3,Thursday
2017-06-02,662447,0,48,1,6.920833333333333,4,Friday
2017-06-03,662447,0,48,1,4.291666666666667,5,Saturday
2017-06-04,662447,0,48,1,4.858333333333333,6,Sunday
2017-06-05,662447,0,48,1,6.666666666666667,0,Monday
2017-06-06,662447,0,48,1,3.4583333333333335,1,Tuesday
2017-06-07,662447,0,48,1,0.0,2,Wednesday
2017-06-08,662447,0,48,1,6.666666666666667,3,Thursday
2017-06-09,662447,0,48,1,6.829166666666667,4,Friday
2017-06-10,662447,0,48,1,7.716666666666667,5,Saturday
2017-06-11,662447,0,48,1,6.141666666666667,6,Sunday
2017-06-12,662447,0,48,1,6.516666666666667,0,Monday
2017-06-13,662447,0,48,1,5.5,1,Tuesday
2017-06-14,662447,0,48,1,6.35,2,Wednesday
2017-06-15,662447,0,48,1,4.6375,3,Thursday
2017-06-16,662447,0,48,1,4.1875,4,Friday
2017-06-17,662447,0,48,1,6.65,5,Saturday
2017-06-18,662447,0,48,1,4.120833333333334,6,Sunday
2017-06-19,662447,0,48,1,0.0,0,Monday
2017-06-20,662447,0,48,1,5.841666666666667,1,Tuesday
2017-06-21,662447,0,48,1,4.3,2,Wednesday
2017-06-01,663193,1,21,0,2.125,3,Thursday
2017-06-02,663193,1,21,0,1.8333333333333333,4,Friday
2017-06-03,663193,1,21,0,5.466666666666667,5,Saturday
2017-06-04,663193,1,21,0,0.0,6,Sunday
2017-06-05,663193,1,21,0,0.0,0,Monday
2017-06-06,663193,1,21,0,0.19166666666666668,1,Tuesday
2017-06-07,663193,1,21,0,0.525,2,Wednesday
2017-06-08,663193,1,21,0,1.2208333333333334,3,Thursday
2017-06-09,663193,1,21,0,2.495833333333333,4,Friday
2017-06-10,663193,1,21,0,8.104166666666666,5,Saturday
2017-06-11,663193,1,21,0,0.0,6,Sunday
2017-06-12,663193,1,21,0,4.4,0,Monday
2017-06-13,663193,1,21,0,0.8291666666666667,1,Tuesday
2017-06-14,663193,1,21,0,4.175,2,Wednesday
2017-06-15,663193,1,21,0,0.9958333333333333,3,Thursday
2017-06-16,663193,1,21,0,1.1083333333333334,4,Friday
2017-06-17,663193,1,21,0,7.616666666666666,5,Saturday
2017-06-18,663193,1,21,0,0.0,6,Sunday
2017-06-19,663193,1,21,0,3.7291666666666665,0,Monday
2017-06-20,663193,1,21,0,1.7666666666666666,1,Tuesday
2017-06-21,663193,1,21,0,0.0,2,Wednesday
2017-06-01,663683,0,21,0,2.6125,3,Thursday
2017-06-02,663683,0,21,0,0.7041666666666667,4,Friday
2017-06-03,663683,0,21,0,0.0,5,Saturday
2017-06-04,663683,0,21,0,0.0,6,Sunday
2017-06-05,663683,0,21,0,3.783333333333333,0,Monday
2017-06-06,663683,0,21,0,0.0,1,Tuesday
2017-06-07,663683,0,21,0,2.5875,2,Wednesday
2017-06-08,663683,0,21,0,3.0833333333333335,3,Thursday
2017-06-09,663683,0,21,0,3.2708333333333335,4,Friday
2017-06-10,663683,0,21,0,0.0,5,Saturday
2017-06-11,663683,0,21,0,0.0,6,Sunday
2017-06-12,663683,0,21,0,3.1,0,Monday
2017-06-13,663683,0,21,0,3.8625,1,Tuesday
2017-06-14,663683,0,21,0,2.35,2,Wednesday
2017-06-15,663683,0,21,0,2.4208333333333334,3,Thursday
2017-06-16,663683,0,21,0,1.2833333333333334,4,Friday
2017-06-17,663683,0,21,0,0.0,5,Saturday
2017-06-18,663683,0,21,0,0.0,6,Sunday
2017-06-19,663683,0,21,0,3.066666666666667,0,Monday
2017-06-20,663683,0,21,0,2.8125,1,Tuesday
2017-06-21,663683,0,21,0,0.0,2,Wednesday
2017-06-01,663820,1,49,0,1.2583333333333333,3,Thursday
2017-06-02,663820,1,49,0,1.8916666666666666,4,Friday
2017-06-03,663820,1,49,0,0.0,5,Saturday
2017-06-04,663820,1,49,0,0.0,6,Sunday
2017-06-05,663820,1,49,0,2.4166666666666665,0,Monday
2017-06-06,663820,1,49,0,1.5583333333333333,1,Tuesday
2017-06-07,663820,1,49,0,1.4416666666666667,2,Wednesday
2017-06-08,663820,1,49,0,2.783333333333333,3,Thursday
2017-06-09,663820,1,49,0,2.9208333333333334,4,Friday
2017-06-10,663820,1,49,0,0.0,5,Saturday
2017-06-11,663820,1,49,0,0.0,6,Sunday
2017-06-12,663820,1,49,0,1.8291666666666666,0,Monday
2017-06-13,663820,1,49,0,1.475,1,Tuesday
2017-06-14,663820,1,49,0,1.0708333333333333,2,Wednesday
2017-06-15,663820,1,49,0,1.0458333333333334,3,Thursday
2017-06-16,663820,1,49,0,0.7458333333333333,4,Friday
2017-06-17,663820,1,49,0,0.0,5,Saturday
2017-06-18,663820,1,49,0,0.0,6,Sunday
2017-06-19,663820,1,49,0,2.7416666666666667,0,Monday
2017-06-20,663820,1,49,0,2.941666666666667,1,Tuesday
2017-06-21,663820,1,49,0,2.9541666666666666,2,Wednesday
2017-06-01,664197,0,38,0,0.9125,3,Thursday
2017-06-02,664197,0,38,0,3.7333333333333334,4,Friday
2017-06-03,664197,0,38,0,0.0,5,Saturday
2017-06-04,664197,0,38,0,0.0,6,Sunday
2017-06-05,664197,0,38,0,2.658333333333333,0,Monday
2017-06-06,664197,0,38,0,1.3541666666666667,1,Tuesday
2017-06-07,664197,0,38,0,1.6625,2,Wednesday
2017-06-08,664197,0,38,0,2.2875,3,Thursday
2017-06-09,664197,0,38,0,1.9708333333333334,4,Friday
2017-06-10,664197,0,38,0,0.0,5,Saturday
2017-06-11,664197,0,38,0,0.0,6,Sunday
2017-06-12,664197,0,38,0,2.125,0,Monday
2017-06-13,664197,0,38,0,3.8291666666666666,1,Tuesday
2017-06-14,664197,0,38,0,3.7916666666666665,2,Wednesday
2017-06-15,664197,0,38,0,2.4458333333333333,3,Thursday
2017-06-16,664197,0,38,0,2.154166666666667,4,Friday
2017-06-17,664197,0,38,0,0.0,5,Saturday
2017-06-18,664197,0,38,0,0.0,6,Sunday
2017-06-19,664197,0,38,0,1.1458333333333333,0,Monday
2017-06-20,664197,0,38,0,1.1333333333333333,1,Tuesday
2017-06-21,664197,0,38,0,1.8541666666666667,2,Wednesday
2017-06-01,664526,1,26,0,3.495833333333333,3,Thursday
2017-06-02,664526,1,26,0,1.0458333333333334,4,Friday
2017-06-03,664526,1,26,0,0.0,5,Saturday
